corpus,status,source_path,peer_path,english_text,word_count,note
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/base_concepts/memory_essence.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/base_concepts/memory_essence.json,"Memory Essence
$(item)Memory Essence/$ is a fluid which represents a player's memories and experiences in liquid form. It can be extracted and stored for later use, either for vanilla enchanting, or for certain $(pncr) crafting processes.$(p)There are two ways to obtain $(item)Memory Essence/$:$(li)1. With a $(l:tools/memory_stick)Memory Stick/$$(li)2. With an $(l:machines/aerial_interface)Aerial Interface/$.
$(italic)Are you experienced/$",69,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/base_concepts/oil.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/base_concepts/oil.json,"Crude Oil
In $(pncr), the only world generation is $(thing)Crude Oil/$. It's generated similarly to water lakes; the difference is that Oil lakes are far more likely to spawn deep underground than on the surface. Because of this, assistance from tools like a $(l:tools/seismic_sensor)Seismic Sensor/$ is highly recommended.
Crude Oil has two purposes: to be $(l:manufacturing/refinery)refined/$ into high-quality fuels which can be used in $(l:compressors/liquid_compressor)Liquid Compressors/$, and for making $(l:components/plastic)Plastic/$ and $(l:components/lubricant)Lubricant/$.$(p)$(item)Plastic/$ is used in many recipes in $(pncr), and $(item)Lubricant/$ is required for making $(l:base_concepts/upgrades#speed)Speed Upgrades/$.
Once you've found some Crude Oil, you'll need to extract and transport it. The recommended $(pncr) way to extract oil is with a $(l:machines/gas_lift)Gas Lift/$, although fluid pumps from other mods can also be used. If you're pumping far from your base, one early game solution for transport is a simple $(l:machines/tanks)Small Tank/$, which can hold up to 32,000mB of fluid and keeps its contents when broken. (Even the Gas Lift can be used for this purpose since it also keeps its fluid contents).
$(italic)Pumping Oil with a Gas Lift, with a Liquid Hopper above/$
Mod Integration
$(pncr) is of course not the only mod to add $(thing)Oil/$; several other mods do too (including $(thing)BuildCraft/$ and $(thing)Immersive Petroleum/$).$(p)Depending on your worldgen settings, $(pncr) Oil might not be available; however, the $(l:manufacturing/refinery)Refinery/$ is capable of handling the ""oil"" fluid from other mods.",272,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/base_concepts/pressure.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/base_concepts/pressure.json,"Pressure
Compressed air is the $(pncr) $(thing)power system/$, based on real-world pressure mechanics.$(li)Compressed air is $(italic)produced/$ by a class of machines called $(thing)Compressors/$, of which there are several types.$(li)All pressurizable machines and tools have a $(thing)volume/$ (measured in mL), which is the amount of air they can store at standard atmospheric pressure, or $(ttcolor)$(t:This mod uses 0 bar to represent standard atmospheric pressure, also known as Gauge Pressure)0 bar/$.
$(li)The $(thing)pressure P/$ of a machine or tool can be calculated as:$(p) $(formula)P = (A / V) - 1/$$(p)where $(formula)V/$ is the $(thing)volume/$ and $(formula)A/$ is the $(thing)air/$ currently in the machine. E.g a machine with 5000mL $(thing)volume/$ storing 20000mL $(thing)air/$ has a pressure of $(thing)3 bar/$.$(li)The volume of most machines can be increased with $(l:base_concepts/upgrades#volume)Volume Upgrades/$, which mean smaller pressure drops when air is used.
$(li)Air moves from higher pressure blocks to lower pressure blocks. Leaving $(l:tubes/pressure_tubes)tubes/$ or machines unconnected will cause a giant $(thing)air leak/$, which means pressure loss! Air leaks are audible as a hissing sound, and visible as a stream of particles leaving the block.$(li)Pressure tries to balance. Connecting a small machine to a big air capacity (like a $(l:manufacturing/pressure_chamber)Pressure Chamber/$) will result in a pressure build-up in the machine.
$(li)Pressure applies force on the inner walls of a machine or $(l:tubes/pressure_tubes)pressure tube/$. Applying too much pressure results in an $(thing)Uncontrolled Rapid Air Release Event/$, also known as an $(thing)explosion/$. The pressure at which machines can explode is shown as the red area in the pressure gauge in any machine's GUI, but the exact point at which a machine will explode isn't predictable.
$(li)It's important to understand that while many machines require a $(thing)minimum pressure/$ to operate, the operations that a machine carries out consume $(thing)air/$, not $(thing)pressure/$; pressure is just a function of stored air and volume.",351,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/base_concepts/pressure_tiers.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/base_concepts/pressure_tiers.json,"Pressure Tiers
$(pncr) currently has three $(thing)tiers/$ for pneumatic machines:$(li)$(thing)Tier one/$ machines are capable of nominally resisting 5 bar of pressure.$(li)$(thing)Tier one-point-five/$ machines can resist up to 10 bar.$(li)$(thing)Tier two/$ machines can resist up to 20 bar.
Tier 1.5 is a new ""tier"" added in the MC 1.18 release of $(pncr). It's an optional tier, mainly intended to access some functionality which was previously tier 2 only:$(li)Charging tools to 10 bar$(li)Obtaining a $(item)Diamond Drill Bit/$ (which allows 3x3 block breaking; this used to require a $(item)Netherite Drill Bit/$)
Gauge Pressure
Note that $(thing)bar/$ as used by $(pncr) represents the pressure $(bold)above/$ normal atmospheric pressure, so 0 bar is unpressurized air, and -1 bar is a vacuum. This is also known as $(thing)Gauge Pressure/$.",135,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/base_concepts/upgrades.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/base_concepts/upgrades.json,"Upgrades
$(thing)Upgrades/$ are craftable items which can be inserted into machines and some tools to enhance their functionality in some way. To add upgrades to tools, you will need a $(l:machines/charging_station)Charging Station/$.$(p)The precise effect of each upgrade varies by device; it's documented in the machine's GUI, or (for items) in the Charging Station's upgrade GUI.
Crafting a Volume Upgrade
Crafting a Dispenser Upgrade
Crafting an Inventory Upgrade
Crafting a Item Life Upgrade
Crafting a Entity Tracker Upgrade
Crafting a Block Tracker Upgrade
Crafting a Speed Upgrade$(p)$(bold)Tip:/$ you can also use a $(l:machines/liquid_hopper)Liquid Hopper/$ (or other modded tank) of $(l:components/lubricant)Lubricant/$ to craft multiple upgrades at a time!
Creating Speed Upgrades from $(l:renewables/glycerol)Glycerol/$
Crafting a Search Upgrade
Crafting a Coordinate Tracker Upgrade
Crafting a Range Upgrade
Crafting a Security Upgrade
Crafting a Magnet Upgrade
Crafting a Thaumcraft Upgrade
Crafting a Charging Upgrade
Crafting a Armor Upgrade
Crafting a Jet Boots Upgrade: Tier I
Crafting a Jet Boots Upgrade: Tier II
Crafting a Jet Boots Upgrade: Tier III
Crafting a Jet Boots Upgrade: Tier IV
Crafting a Jet Boots Upgrade: Tier V
Crafting a Jumping Upgrade: Tier I
Crafting a Jumping Upgrade: Tier II
Crafting a Jumping Upgrade: Tier III
Crafting a Jumping Upgrade: Tier IV
Crafting a Night Vision Upgrade
Crafting a Scuba Upgrade
Crafting a Flippers Upgrade
Crafting a Standby Upgrade
Crafting a Minigun Upgrade
Crafting an Air Conditioning Upgrade
Crafting a Radiation Shielding Upgrade
Crafting a Gilded Upgrade
Crafting an Ender Visor Upgrade
Crafting a Stomp Upgrade
Crafting a Chunkloader Upgrade",271,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/base_concepts/villagers.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/base_concepts/villagers.json,"Mechanic Villagers
You have heard reports of a $(thing)villager/$ who stocks some interesting $(pncr) components. Apparently he was involved in an accident with a $(l:manufacturing/pressure_chamber)Pressure Chamber/$? Anyway, these days he prefers to hang out in his own house, which can be found in villages. Failing that, a $(l:machines/charging_station)Charging Station/$ may prove enticing to unemployed villagers...
Mechanic
$(italic)Not a fan of $(l:tools/amadron_tablet)Amadron/$.",75,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/air_canister.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/air_canister.json,"Air Canister
The $(item)Air Canister/$ is a crafting component for any $(l:base_concepts/pressure)pressurizable/$ item or tool. It can also be charged and discharged in a $(l:machines/charging_station)Charging Station/$. The $(item)Air Canister/$ has a volume of 3000mL and can be charged to 10 bar (it won't explode).$(p)Any pneumatic items crafted with an $(item)Air Canister/$ will retain the canister's air.
Crafting an Air Canister",72,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/cannon_barrel.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/cannon_barrel.json,"Cannon Barrel
This is a crafting component for other devices. It has no use on its own.
Crafting a Cannon Barrel",21,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/capacitor.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/capacitor.json,"Capacitor
This is a crafting component for other devices. It has no use on its own.",16,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/compressed_iron_block.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/compressed_iron_block.json,"Block of Compressed Iron
See $(l:base_concepts/basic_materials#compressed_iron_block)Basic Materials/$.",15,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/compressed_iron_ingot.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/compressed_iron_ingot.json,"Compressed Iron Ingot
See $(l:base_concepts/basic_materials#compressed_iron_ingot)Basic Materials/$.",14,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/drill_pipe.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/drill_pipe.json,"Drill Pipe
$(item)Drill Pipes/$ are required by the $(l:machines/gas_lift)Gas Lift/$ to drill down to fluids.$(p)They are also suitable for use in general building, if you like.
Crafting an Drill Pipe",37,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/lubricant.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/lubricant.json,"Lubricant
$(item)Lubricant/$ is required for crafting $(l:base_concepts/upgrades#speed)Speed Upgrades/$.$(p)It is created in a $(l:manufacturing/thermopneumatic_processing_plant)Thermopneumatic Processing Plant/$ with $(l:manufacturing/refinery)Diesel/$ (or $(l:renewables/biodiesel)Biodiesel/$) and $(item)Redstone/$.
$(italic)Slippery stuff/$",44,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/network_components.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/network_components.json,"Network Components
These components are used primarily to set up a $(l:programming/security_station)Security Station/$, but some are also used as crafting components, and the $(l:components/network_components#network_storage)Network Storage/$ and $(l:components/network_components#network_api)Network API/$ can be used to store $(l:tools/drone)Drone/$ programs.
The $(item)Diagnostic Subroutine/$ is a required component in a $(l:machines/security_station)Security Station/$.$(br)It is responsible for tracing $(l:machines/security_station#hacking)hack attempts/$ back to the hacker. If all $(item)Diagnostic Subroutines/$ are hacked, your $(item)Security Station/$ has been compromised.
The $(item)Network IO Port/$ is a required component in a $(l:machines/security_station)Security Station/$.$(br)This is the entry point for hack attempts on your $(item)Security Station/$.
The $(item)Network Registry/$ is a required component in a $(l:machines/security_station)Security Station/$.$(br)This is a target for hackers; if $(italic)all/$ Registries are hacked, your $(item)Security Station/$ has been compromised.
The $(item)Network Node/$ is a generic component in a $(l:machines/security_station)Security Station/$, used to form pathways between the required components.
The $(item)Network API/$ can be used to store $(l:tools/drone)Drone/$ programs. It requires $(l:programming/puzzle_pieces)Puzzle Pieces/$ to program, and can be used to run programs in the $(l:programming/programmable_controller)Programmable Controller/$ or by the $(l:programming/external_program)External Program/$ widget.
The $(item)Network Data Storage/$ can be used to store $(l:tools/drone)Drone/$ programs. It does $(italic)not/$ require $(l:programming/puzzle_pieces)Puzzle Pieces/$ to program, so cannot be used to run programs; however it is useful if you wish to store a library of programs, or to trade programs with other players.",296,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/nuke_virus.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/nuke_virus.json,"Nuke Virus
This is a special component, only used when trying to hack $(l:machines/security_station)Security Stations/$. It is not craftable and can only be found in dungeon loot, or (rarely) as a villager trade.
Applying a $(thing)Nuke Virus/$ to a node while hacking will nuke the node, hacking it instantly. Note that the Nuke Virus has a 3-second cooldown between repeated uses.",66,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/pcb.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/pcb.json,"Printed Circuit Boards
$(item)Printed Circuit Boards/$ (PCB's) are important components used in many higher tier machines and tools. Making a $(item)PCB/$ requires a few steps.$(p)First of all, make an $(item)Empty PCB/$ in the $(l:manufacturing/pressure_chamber)Pressure Chamber/$ as shown opposite. There are then two methods to proceed (see overleaf).
Method #1
This method is the only one available initially, and is somewhat slow without extra automation and heating infrastructure: you can develop a $(item)PCB/$ chemically by putting it in a $(l:manufacturing/uv_light_box)UV Light Box/$ and then putting the exposed $(item)Empty PCB/$ in an $(l:manufacturing/etching_tank)Etching Tank/$ to turn it into an $(item)Unassembled PCB/$.
Recycling Failed PCB's
The etching process has a chance of failure if the $(item)Empty PCB/$ was not 100% exposed in the $(l:manufacturing/uv_light_box)UV Light Box/$; you can recycle $(item)Failed PCB's/$ in a $(item)Blast Furnace/$.
Method #2
Once you can make an $(l:manufacturing/assembly_system)Assembly System/$, you can use that to turn $(item)Empty PCB's/$ directly into $(item)Unassembled PCB's/$ with an $(item)Assembly Program: Laser/$. There's no need to expose it in a $(item)UV Light Box/$ or use an $(item)Etching Tank/$ in this case.
Method #2 (cont)
$(p)The Assembly System is a very convenient and reasonably quick option for producing $(item)Unassembled PCB's/$; however with sufficient automation and heating infrastructure, the $(thing)UV Light Box/Etching Tank/$ combo can be much quicker, especially if you need to mass-produce PCB's.
Finally, you can add some $(l:components/capacitor)Capacitors/$ and $(l:components/transistor)Transistors/$ to assemble the finished $(item)Printed Circuit Board/$!",280,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/pcb_blueprint.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/pcb_blueprint.json,"PCB Blueprint
The $(item)PCB Blueprint/$ is a special component, required in the crafting of the $(l:manufacturing/uv_light_box)UV Light Box/$.$(p)It cannot be crafted normally, but must be traded for, usually via the $(l:tools/amadron_tablet)Amadron Tablet/$, but possibly also via $(l:base_concepts/villagers)Mechanic Villagers/$.
Trading for the $(item)PCB Blueprint/$.",60,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/plastic.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/plastic.json,"Plastic
$(item)Plastic/$ is an important crafting component in $(pncr).$(p)$(item)Molten Plastic/$ is made from $(l:manufacturing/refinery)LPG/$ and $(item)Coal/$, or $(l:renewables/biodiesel)Biodiesel/$ and $(item)Charcoal/$ in the $(l:manufacturing/thermopneumatic_processing_plant)Thermopneumatic Processing Plant/$.
Plastic Sheet
$(item)Molten Plastic/$ can be solidified simply by pouring it into the world; it will turn into a $(item)Plastic Sheet/$ within half a second or so. This is very easily automated with a $(l:machines/liquid_hopper)Liquid Hopper/$ with a $(l:base_concepts/upgrades#dispenser)Dispenser Upgrade/$, and an $(l:machines/omnidirectional_hopper)Omnidirectional Hopper/$.
Plastic Sheet
$(item)Plastic Sheets/$ are produced by placing a bucket or $(l:machines/tanks)tank/$ of $(item)Molten Plastic/$ into an inventory with a $(l:semiblocks/heat_frame)Heat Frame/$ attached, and chilling the Heat Frame, ideally to below -80C (the colder the better). $(item)Molten Plastic/$ will be consumed from the bucket or tank, and you will have a chance for a second $(item)Plastic Sheet/$ for each 1000mB of Molten Plastic consumed.
Improving Yields
An alternative way to solidify $(item)Plastic Sheets/$ is to place a bucket or $(l:machines/tanks)tank/$ of $(item)Molten Plastic/$ into an inventory with a $(l:semiblocks/heat_frame)Heat Frame/$ attached, and chill the Heat Frame, ideally to below -80C (the colder the better). $(item)Molten Plastic/$ will be consumed from the bucket or tank, and you will have a chance for a second $(item)Plastic Sheet/$ for each 1000mB of Molten Plastic consumed.
A Note on Tanks
Although $(pncr) Fluid Tanks have inventory slots, and allow $(thing)Heat Frames/$ to be placed on them, simply attaching a Heat Frame to a tank full of Molten Plastic won't work; the fluid tank must be in item form in an inventory (chest, etc.) with a Heat Frame attached.
Plastic Construction Brick™
These bricks are formed with $(item)Plastic Sheets/$ and any dye, and are suitable for building with.$(p)Don't walk on these with bare feet, because it hurts an unreasonable amount!$(p)$(italic)Compatible with other leading brands of construction brick./$
Smooth Plastic Construction Brick™
The smooth version of the $(item)Plastic Construction Brick/$ is also suitable for building with.$(p)These bricks also have the advantage of making excellent flooring, since they will increase your walk speed!
You can guess the recipes for the other colours
You can smelt bricks back into plastic sheets",406,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/pneumatic_cylinder.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/pneumatic_cylinder.json,"Pneumatic Cylinder
This is a crafting component for other devices. It has no use on its own.
Crafting a Pneumatic Cylinder",21,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/pressure_gauge.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/pressure_gauge.json,"Pressure Gauge
This is a crafting component for other devices. It has no use on its own.
Crafting a Pressure Gauge",21,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/reinforced_air_canister.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/reinforced_air_canister.json,"Reinforced Air Canister
Like its little brother the $(l:components/air_canister)Air Canister/$, the $(thing)Reinforced Air Canister/$ holds air and can be charged and discharged in a $(l:machines/charging_station)Charging Station/$. However, it has an increased volume of 6000mL and can be charged to 20 bar (it won't explode).
An interesting use for the $(thing)Reinforced Air Canister/$ is as a bulk air storage device, in conjunction with an inventory such as a chest and a $(l:tubes/pressure_tubes)Pressure Tube/$ with a $(l:tubes/charging_module)Charging Module/$. This can get even more interesting with an $(l:machines/aerial_interface)Aerial Interface/$ and a (vanilla) $(thing)Ender Chest/$...
Crafting a Reinforced Air Canister",118,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/solar_cell.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/solar_cell.json,"Solar Cell
The $(item)Solar Cell/$ is used to craft and repair $(l:compressors/solar_compressor)Solar Compressors/$.",18,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/solar_wafer.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/solar_wafer.json,"Solar Wafer
The $(item)Solar Wafer/$ is an intermediate crafting component of the $(l:components/solar_cell)Solar Cell/$.",19,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/stone_base.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/stone_base.json,"Stone Base
This is a crafting component for other devices. It has no use on its own.
Crafting a Stone Base",21,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/stop_worm.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/stop_worm.json,"STOP! Worm
This is a special component, only used when trying to hack $(l:machines/security_station)Security Stations/$. It is not craftable and can only be found in dungeon loot, or (rarely) as a villager trade.
Applying a $(thing)STOP! Worm/$ while hacking will temporarily freeze the station's $(l:components/network_components#diagnostic)Diagnostic Subroutine/$ from tracing you.",59,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/transistor.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/transistor.json,"Transistor
This is a crafting component for other devices. It has no use on its own.",16,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/turbine_blade.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/turbine_blade.json,"Turbine Blade
This is a crafting component for other devices. It has no use on its own.",17,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/turbine_rotor.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/turbine_rotor.json,"Turbine Rotor
This is a crafting component for other devices. It has no use on its own.
Crafting a Turbine Rotor",21,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/components/upgrade_matrix.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/components/upgrade_matrix.json,"Upgrade Matrix
The $(item)Upgrade Matrix/$ can be used in place of $(item)Lapis Lazuli/$ for the crafting of any $(l:base_concepts/upgrades)upgrades/$. The advantage of using Upgrade Matrices is greatly decreased Lapis usage, which may be a boon if you have limited Lapis and many upgrades to craft.",51,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
PneumaticCraft Patchouli,missing_ru_file,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/en_us/entries/compressors/advanced_air_compressor.json,mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!/assets/pneumaticcraft/patchouli_books/book/ru_ru/entries/compressors/advanced_air_compressor.json,"Advanced Air Compressor
The $(item)Advanced Air Compressor/$ is the $(l:base_concepts/pressure_tiers)tier 2/$ version of the $(l:compressors/air_compressor)Air Compressor/$, with a maximum safe pressure of 20 bar. It generates a $(ttcolor)$(t:This can be increased by installing Speed Upgrades)base/$ 50mL air/tick, and can be upgraded with $(l:base_concepts/upgrades#speed)Speed Upgrades/$.$(p)However, this generator must be $(l:base_concepts/heat)cooled/$, as its efficiency will drop as the temperature rises, up to the point where no air is generated at all.
Crafting an $(item)Advanced Air Compressor/$",98,"Player-visible Patchouli category, entry, or template; translate as a whole in context."
